date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:14	226/226	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:11%20GMT	https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=9	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.1365919.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:15	28078/28078	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:13%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=9	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login2e08.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:15	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:13%20GMT	https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=11	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.138fb95.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:19	28079/28079	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:17%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=11	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login1356.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:19	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:17%20GMT	https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.13adf8c.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:20	28079/28079	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:18%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login16d6.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:20	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:18%20GMT	https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=13	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.13c87f9.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:21	28079/28079	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:19%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=13	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login69ce.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:22	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:19%20GMT	https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=14	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.13e4326.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:22	28079/28079	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:20%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=14	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login4cd0.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:26	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:24%20GMT	https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=15	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.1405b32.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:26	28079/28079	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:24%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=15	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login86a5.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:27	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:25%20GMT	https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=16	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.142273a.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:27	28079/28079	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:25%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=16	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/logine059.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:28	244/244	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:26%20GMT	https://www.schoolaura.com/course/course_detail/8?title=Syllabus+for+5th+class	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/course_detail/8.144ab45.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:28	28131/28131	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:26%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/course_detail/8?title=Syllabus+for+5th+class	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/logineba2.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:29	245/245	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:27%20GMT	https://www.schoolaura.com/course/course_detail/7?title=Syllabus+for+12th+Class	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/course_detail/7.146c69d.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:30	28133/28133	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:27%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/course_detail/7?title=Syllabus+for+12th+Class	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/loginc637.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:30	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:28%20GMT	https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.1483b38.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:52	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:50%20GMT	https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.14a53e3.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:52	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:50%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/logina0ae.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:53	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:51%20GMT	https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=4	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.14cb49b.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:54	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:51%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=4	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/logindfb2.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:54	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:52%20GMT	https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.14ef194.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:55	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:52%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login7737.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:55	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:53%20GMT	https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=6	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.1508749.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:56	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:53%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=6	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/loginc18e.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:56	228/228	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:54%20GMT	https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=16	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.152eaeb.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:57	28081/28081	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:54%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=16	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login79f8.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:57	228/228	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:55%20GMT	https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=17	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.154ceb0.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:58	28081/28081	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:55%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=13&Subject_Id=17	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/loginac36.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:58	247/247	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:57%20GMT	https://www.schoolaura.com/course/course_detail/6?title=Syllabus+for+11th+Class..	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/course_detail/6.1565ae6.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:00:59	28137/28137	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:57%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/course_detail/6?title=Syllabus+for+11th+Class..	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login964a.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:00	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:58%20GMT	https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.1588271.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:00	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:58%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/logind053.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:01	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:30:59%20GMT	https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.15a14f3.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:01	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:30:59%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/logine7a9.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:02	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:31:00%20GMT	https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=4	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.15ccd21.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:02	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:31:00%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=4	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login610f.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:03	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:31:01%20GMT	https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.15ecddb.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:04	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:31:01%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login5460.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:04	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:31:02%20GMT	https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=6	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.160da1e.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:05	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:31:02%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=6	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/logine1d3.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:05	228/228	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:31:03%20GMT	https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=17	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.162597e.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:06	28081/28081	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:31:03%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=12&Subject_Id=17	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login0482.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:06	247/247	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:31:04%20GMT	https://www.schoolaura.com/course/course_detail/5?title=Syllabus+for+10th+Class..	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/course_detail/5.1643df4.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:10	28137/28137	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:31:08%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/course_detail/5?title=Syllabus+for+10th+Class..	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login647d.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:11	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:31:08%20GMT	https://www.schoolaura.com/course/study?Course_Id=11&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.1666a06.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:11	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:31:09%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=11&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/logine642.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:12	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:31:09%20GMT	https://www.schoolaura.com/course/study?Course_Id=11&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.16890c9.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:12	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:31:10%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=11&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login192a.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:34	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:31:32%20GMT	https://www.schoolaura.com/course/study?Course_Id=11&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.16b4064.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:35	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:31:32%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=11&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/loginf95a.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:35	227/227	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:31:33%20GMT	https://www.schoolaura.com/course/study?Course_Id=11&Subject_Id=6	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.16da904.delayed	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:01:37	28080/28080	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:31:33%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=11&Subject_Id=6	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login33fe.html	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
